target_id, strand, e_value, length
ENST00000258534.12,-,1.6e-12,3519
ENST00000485876.5,+,1.6e-12,963
ENST00000622523.4,+,1.6e-12,963
ENST00000472107.5,-,1.6e-12,835
ENST00000578498.1,+,1.7e-12,485
ENST00000216484.6,-,1.7e-12,8170
ENST00000585044.5,+,1.8e-12,4327
ENST00000326279.10,+,1.8e-12,4008
ENST00000512968.5,+,1.8e-12,1058
ENST00000394434.6,-,1.8e-12,4766
ENST00000495604.5,+,1.8e-12,428
ENST00000554659.5,+,1.9e-12,5351
ENST00000470143.1,+,1.9e-12,663
ENST00000360954.2,+,1.9e-12,5367
ENST00000158771.8,+,1.9e-12,4209
ENST00000554227.6,+,1.9e-12,1763
ENST00000525375.1,+,1.9e-12,513
ENST00000322067.11,+,1.9e-12,2465
ENST00000470826.5,-,1.9e-12,2281
ENST00000482232.1,-,2e-12,860
ENST00000463954.1,+,2e-12,1261
ENST00000399799.2,+,2e-12,9484
ENST00000508682.5,+,2.1e-12,1208
ENST00000510733.1,-,2.1e-12,5002
ENST00000611732.4,+,2.1e-12,3344
ENST00000399562.8,-,2.1e-12,3350
ENST00000307892.12,-,2.1e-12,4286
ENST00000470475.1,-,2.1e-12,981
ENST00000600383.1,+,2.1e-12,2101
ENST00000373872.8,+,2.1e-12,3406
ENST00000373874.6,+,2.1e-12,3432
ENST00000480662.2,+,2.1e-12,2146
ENST00000366216.6,-,2.1e-12,1005
ENST00000263379.3,-,2.2e-12,2962
ENST00000510078.5,+,2.2e-12,2161
ENST00000372890.5,-,2.2e-12,5719
ENST00000276533.3,+,2.2e-12,3841
ENST00000518786.1,+,2.2e-12,827
ENST00000366910.9,+,2.2e-12,7439
ENST00000274820.7,+,2.3e-12,349
ENST00000361830.7,-,2.3e-12,4318
ENST00000367048.4,+,2.3e-12,3180
ENST00000465027.1,-,2.3e-12,1171
ENST00000373758.4,+,2.3e-12,5205
ENST00000638241.1,+,2.3e-12,2006
ENST00000371132.8,-,2.4e-12,4552
ENST00000486166.1,-,2.4e-12,1535
ENST00000314138.10,-,2.6e-12,4916
ENST00000371141.8,-,2.6e-12,4937
ENST00000373791.7,-,2.6e-12,2416
ENST00000398333.7,+,2.6e-12,2439
ENST00000613473.1,+,2.7e-12,6445
ENST00000547233.1,-,2.7e-12,755
ENST00000468798.5,-,2.7e-12,439
ENST00000540565.1,+,2.7e-12,577
ENST00000193322.7,+,2.8e-12,4467
ENST00000506087.5,-,2.8e-12,2225
ENST00000220325.8,-,2.9e-12,6416
ENST00000625131.1,+,2.9e-12,237
ENST00000469646.1,-,2.9e-12,662
ENST00000649919.1,-,3e-12,2957
ENST00000497233.1,+,3.1e-12,457
ENST00000560331.2,-,3.1e-12,695
ENST00000373204.5,+,3.2e-12,13708
ENST00000649838.1,-,3.2e-12,3157
ENST00000527758.1,+,3.2e-12,418
ENST00000477128.5,+,3.2e-12,2344
ENST00000648519.1,-,3.2e-12,3226
ENST00000327134.7,+,3.3e-12,6139
ENST00000331738.11,+,3.3e-12,3520
ENST00000398831.7,+,3.3e-12,2574
ENST00000645698.1,+,3.3e-12,3307
ENST00000556029.5,-,3.4e-12,4242
ENST00000468817.5,-,3.4e-12,2706
ENST00000577812.5,-,3.6e-12,2598
ENST00000369014.9,-,3.6e-12,2085
ENST00000556495.5,-,3.6e-12,862
ENST00000368433.5,-,3.7e-12,2656
ENST00000422514.6,-,3.7e-12,1562
ENST00000265339.6,-,3.7e-12,2515
ENST00000481972.5,-,3.8e-12,1378
ENST00000589609.1,+,3.8e-12,631
ENST00000557324.5,+,3.8e-12,643
ENST00000524289.1,-,3.8e-12,979
ENST00000580787.5,+,3.9e-12,437
ENST00000558442.1,+,3.9e-12,362
ENST00000497891.1,-,4e-12,820
ENST00000644029.1,-,4e-12,820
ENST00000409734.3,+,4.1e-12,1722
ENST00000371316.3,+,4.3e-12,6369
ENST00000615550.4,+,4.3e-12,2308
ENST00000472194.6,+,4.4e-12,4314
ENST00000340344.4,+,4.4e-12,4676
ENST00000301019.8,-,4.5e-12,3240
ENST00000468653.5,-,4.5e-12,1756
ENST00000548787.1,+,4.5e-12,852
ENST00000483956.1,+,4.6e-12,3046
ENST00000221130.10,-,4.8e-12,3192
ENST00000340533.8,+,4.9e-12,3283
ENST00000309424.7,+,4.9e-12,3286
ENST00000264436.8,+,4.9e-12,9267
ENST00000465677.1,-,4.9e-12,505
ENST00000289816.9,-,5e-12,4589
ENST00000219837.11,+,5.1e-12,6432
ENST00000313956.4,+,5.1e-12,2341
ENST00000525815.5,+,5.1e-12,3170
ENST00000259021.8,-,5.1e-12,9644
ENST00000473256.6,-,5.3e-12,1771
ENST00000391770.8,-,5.3e-12,3056
ENST00000417788.5,+,5.4e-12,4213
ENST00000584024.5,-,5.4e-12,1965
ENST00000391771.1,-,5.4e-12,3111
ENST00000324350.9,-,5.5e-12,1726
ENST00000391769.2,-,5.6e-12,3186
ENST00000473395.1,-,5.6e-12,569
ENST00000434650.6,-,5.7e-12,2050
ENST00000256649.8,+,5.7e-12,3515
ENST00000306645.9,-,5.8e-12,2093
ENST00000421164.5,+,5.9e-12,1706
ENST00000591863.1,-,5.9e-12,2903
ENST00000468611.5,-,6e-12,1868
ENST00000309352.3,+,6.1e-12,1888
ENST00000546416.5,-,6.1e-12,864
ENST00000536759.2,-,6.1e-12,2222
ENST00000552461.5,+,6.2e-12,2591
ENST00000650348.1,+,6.2e-12,4457
ENST00000437807.6,-,6.2e-12,2242
ENST00000371384.3,-,6.2e-12,3046
ENST00000485571.5,-,6.2e-12,4157
ENST00000356438.7,-,6.3e-12,1810
ENST00000397224.8,-,6.4e-12,4967
ENST00000448693.2,+,6.7e-12,826
ENST00000392378.6,+,7.1e-12,3455
ENST00000256362.4,-,7.1e-12,3466
ENST00000482960.1,+,7.3e-12,266
ENST00000348706.9,-,7.6e-12,1414
ENST00000371703.7,+,7.7e-12,2589
ENST00000466052.1,-,7.9e-12,728
ENST00000462014.2,-,8e-12,2866
ENST00000531035.5,+,8e-12,568
ENST00000520220.6,+,8.1e-12,5808
ENST00000239878.8,+,8.1e-12,3138
ENST00000267859.7,+,8.1e-12,6325
ENST00000434032.6,+,8.2e-12,4677
ENST00000271732.7,+,8.3e-12,2999
ENST00000267868.7,-,8.5e-12,2449
ENST00000340926.7,+,8.6e-12,2128
ENST00000469605.1,+,8.7e-12,799
ENST00000578895.5,-,8.8e-12,3154
ENST00000319429.6,-,8.9e-12,453
ENST00000546741.2,-,9.1e-12,1563
ENST00000341695.9,-,9.1e-12,1684
ENST00000372945.7,+,9.2e-12,2634
ENST00000625129.1,-,9.2e-12,1469
ENST00000622266.2,+,9.2e-12,2275
ENST00000258149.9,-,9.3e-12,12633
ENST00000509524.5,-,9.3e-12,2480
ENST00000539448.5,-,9.4e-12,2312
ENST00000461434.1,-,9.4e-12,801
ENST00000286298.4,+,9.6e-12,8080
ENST00000328195.7,-,9.6e-12,2558
ENST00000592605.1,-,9.6e-12,357
ENST00000548477.5,-,9.6e-12,2053
ENST00000326866.4,-,1e-11,2651
ENST00000330062.7,-,1e-11,2694
ENST00000399824.6,-,1e-11,1759
ENST00000269445.10,-,1e-11,5049
ENST00000480479.5,+,1.1e-11,2792
ENST00000359321.1,-,1.1e-11,3067
ENST00000276594.2,-,1.1e-11,2344
ENST00000266126.9,-,1.1e-11,4314
ENST00000322723.8,-,1.1e-11,4034
ENST00000371477.3,+,1.1e-11,6423
ENST00000326039.3,-,1.2e-11,1294
ENST00000588094.1,+,1.2e-11,631
ENST00000585044.5,-,1.2e-11,4327
ENST00000650182.1,+,1.2e-11,10446
ENST00000297540.4,+,1.3e-11,4288
ENST00000583950.1,+,1.3e-11,741
ENST00000593576.1,-,1.4e-11,2887
ENST00000502263.1,-,1.4e-11,552
ENST00000589421.1,-,1.4e-11,492
ENST00000528318.5,-,1.4e-11,1169
ENST00000382564.7,+,1.4e-11,1454
ENST00000480824.6,-,1.4e-11,6861
ENST00000339656.7,-,1.4e-11,6882
ENST00000566496.5,+,1.4e-11,1949
ENST00000373841.5,+,1.4e-11,2606
ENST00000339697.4,-,1.5e-11,3137
ENST00000276079.12,+,1.5e-11,2713
ENST00000647683.1,-,1.5e-11,4239
ENST00000375199.7,+,1.5e-11,5408
ENST00000475328.5,-,1.6e-11,545
ENST00000486253.1,-,1.6e-11,1507
ENST00000634862.1,+,1.6e-11,6083
ENST00000372371.7,-,1.6e-11,6640
ENST00000245046.6,-,1.6e-11,2777
ENST00000368069.7,-,1.6e-11,4664
ENST00000495707.1,-,1.7e-11,4728
ENST00000375430.8,-,1.7e-11,1834
ENST00000506640.2,+,1.7e-11,6432
ENST00000491988.1,+,1.7e-11,807
ENST00000579849.5,-,1.7e-11,4434
ENST00000241704.7,-,1.7e-11,4789
ENST00000496007.5,+,1.7e-11,4452
ENST00000589880.1,+,1.7e-11,504
ENST00000217173.6,-,1.8e-11,4631
ENST00000497882.5,+,1.8e-11,3008
ENST00000477853.5,+,1.9e-11,6664
ENST00000324545.8,+,1.9e-11,12401
ENST00000372879.8,-,1.9e-11,514
ENST00000635970.1,+,1.9e-11,1958
ENST00000471461.5,-,1.9e-11,2286
ENST00000537653.5,-,2e-11,3563
ENST00000452837.6,-,2e-11,2877
ENST00000263277.7,+,2e-11,3585
ENST00000394805.7,+,2e-11,4843
ENST00000645339.1,+,2e-11,3113
ENST00000624097.1,+,2e-11,3351
ENST00000369145.1,-,2e-11,2903
ENST00000564967.1,+,2e-11,2199
ENST00000344111.3,-,2e-11,3666
ENST00000482800.5,-,2e-11,2217
ENST00000436587.6,+,2e-11,6235
ENST00000496047.5,+,2.1e-11,554
ENST00000484317.5,+,2.1e-11,671
ENST00000553532.5,-,2.1e-11,5121
ENST00000488288.1,+,2.1e-11,1857
ENST00000492779.5,+,2.1e-11,2316
ENST00000466168.1,+,2.1e-11,473
ENST00000587861.5,+,2.1e-11,2034
ENST00000289175.10,-,2.2e-11,3709
ENST00000477892.5,+,2.3e-11,3052
ENST00000571220.1,-,2.3e-11,953
ENST00000228495.10,+,2.3e-11,4163
ENST00000398263.6,-,2.3e-11,6138
ENST00000356156.7,+,2.4e-11,551
ENST00000381977.3,-,2.4e-11,490
ENST00000508193.2,+,2.4e-11,764
ENST00000514483.5,+,2.4e-11,682
ENST00000538857.1,+,2.5e-11,535
ENST00000526688.1,-,2.5e-11,570
ENST00000377386.7,-,2.5e-11,6489
ENST00000476463.1,+,2.5e-11,427
ENST00000479870.5,-,2.5e-11,5733
ENST00000645552.1,-,2.6e-11,1706
ENST00000393708.3,-,2.6e-11,1012
ENST00000321256.9,-,2.6e-11,2169
ENST00000562009.1,+,2.7e-11,3337
ENST00000596471.1,+,2.7e-11,487
ENST00000274242.9,+,2.7e-11,7686
ENST00000428425.1,-,2.7e-11,2220
ENST00000566424.1,+,3e-11,1140
ENST00000444664.5,+,3e-11,1305
ENST00000297625.7,+,3.1e-11,6398
ENST00000367063.6,+,3.1e-11,1691
ENST00000357613.8,-,3.2e-11,4959
ENST00000409290.1,-,3.2e-11,4002
ENST00000475465.1,+,3.2e-11,685
ENST00000443940.6,+,3.2e-11,3495
ENST00000361778.6,-,3.2e-11,2464
ENST00000359271.3,+,3.3e-11,4389
ENST00000381810.7,+,3.3e-11,1527
ENST00000332707.9,-,3.3e-11,6414
ENST00000296674.12,-,3.4e-11,3437
ENST00000611932.4,+,3.5e-11,2833
ENST00000484208.1,-,3.5e-11,402
ENST00000610831.4,+,3.5e-11,2841
ENST00000334270.2,-,3.5e-11,3052
ENST00000474216.5,-,3.5e-11,2007
ENST00000585268.1,+,3.6e-11,522
ENST00000583796.1,+,3.6e-11,1485
ENST00000588432.1,+,3.7e-11,568
ENST00000369151.7,-,3.7e-11,11311
ENST00000535383.5,+,3.8e-11,665
ENST00000569409.1,-,3.9e-11,769
ENST00000541160.5,+,3.9e-11,1004
ENST00000614145.4,-,3.9e-11,1226
ENST00000324301.12,-,4.1e-11,2349
ENST00000296677.4,-,4.1e-11,2914
ENST00000373027.5,-,4.2e-11,3905
ENST00000546636.5,+,4.3e-11,2125
ENST00000494484.1,-,4.3e-11,2149
ENST00000480410.1,+,4.4e-11,1454
ENST00000465429.1,+,4.4e-11,1454
ENST00000494285.1,+,4.4e-11,1454
ENST00000495902.1,+,4.4e-11,1454
ENST00000585624.1,-,4.5e-11,403
ENST00000263092.10,-,4.6e-11,5711
ENST00000264832.7,+,4.6e-11,3252
ENST00000500945.2,-,4.6e-11,1430
ENST00000579847.5,-,4.6e-11,2653
ENST00000581066.2,-,4.7e-11,1462
ENST00000520318.1,-,4.7e-11,677
ENST00000510356.5,+,4.8e-11,1009
ENST00000256366.5,-,4.9e-11,7015
ENST00000450169.6,+,4.9e-11,2258
ENST00000356362.6,+,4.9e-11,3480
ENST00000413364.6,+,4.9e-11,2292
ENST00000451032.6,-,5e-11,1532
ENST00000426945.6,-,5e-11,1532
ENST00000454427.6,-,5e-11,1532
ENST00000327800.10,-,5e-11,1532
ENST00000259873.4,-,5e-11,1532
ENST00000430402.6,-,5e-11,1532
ENST00000412451.6,-,5e-11,1532
ENST00000524153.5,-,5.1e-11,721
ENST00000391945.9,+,5.1e-11,4122
ENST00000276431.8,+,5.1e-11,4146
ENST00000556029.5,+,5.2e-11,4242
ENST00000399012.6,-,5.3e-11,5287
ENST00000622633.4,+,5.3e-11,2467
ENST00000378617.3,-,5.4e-11,4066
ENST00000489687.1,+,5.5e-11,288
ENST00000381657.7,-,5.5e-11,5507
ENST00000298125.6,-,5.6e-11,9321
ENST00000561903.6,+,5.7e-11,4586
ENST00000493293.5,-,5.7e-11,4313
ENST00000544967.5,+,5.7e-11,3498
ENST00000495768.1,-,6.2e-11,674
ENST00000330636.8,-,6.3e-11,7312
ENST00000568445.1,+,6.5e-11,591
ENST00000642221.1,+,6.8e-11,2567
ENST00000611123.1,-,6.9e-11,5948
ENST00000366910.9,-,6.9e-11,7439
ENST00000619400.2,+,7.1e-11,7111
ENST00000401695.8,-,7.1e-11,2314
ENST00000407540.7,+,7.2e-11,2524
ENST00000429711.6,+,7.4e-11,2117
ENST00000556378.5,-,7.4e-11,803
ENST00000003302.8,+,7.7e-11,4669
ENST00000510680.1,-,7.7e-11,576
ENST00000281456.10,-,7.8e-11,4440
ENST00000562178.1,+,7.8e-11,464
ENST00000554554.5,+,7.9e-11,2955
ENST00000550597.1,+,8.1e-11,768
ENST00000528937.1,+,8.2e-11,1378
ENST00000368865.8,+,8.4e-11,7828
ENST00000450462.6,-,8.5e-11,633
ENST00000323303.8,-,8.7e-11,3986
ENST00000510219.2,+,8.8e-11,576
ENST00000553925.1,-,8.8e-11,484
ENST00000416760.5,+,9.1e-11,562
ENST00000534386.2,+,9.1e-11,1039
ENST00000491306.5,-,9.1e-11,3647
ENST00000251900.8,+,9.2e-11,4200
ENST00000371477.3,-,9.2e-11,6423
ENST00000424501.5,-,9.2e-11,926
ENST00000596799.1,-,9.6e-11,1601
ENST00000524109.1,-,9.7e-11,1175
ENST00000583302.1,+,1e-10,1289
ENST00000479679.5,+,1e-10,894
ENST00000575365.1,+,1e-10,235
ENST00000391876.5,+,1e-10,1593
ENST00000552341.5,+,1e-10,1980
ENST00000380327.9,-,1e-10,675
ENST00000564159.1,+,1.1e-10,2618
ENST00000406941.5,-,1.1e-10,946
ENST00000418713.5,-,1.1e-10,955
ENST00000396403.8,+,1.1e-10,6151
ENST00000523111.6,-,1.1e-10,4373
ENST00000389774.6,+,1.1e-10,1725
ENST00000477538.1,+,1.2e-10,958
ENST00000339600.5,+,1.2e-10,2130
ENST00000550709.5,-,1.2e-10,778
ENST00000588463.1,-,1.2e-10,655
ENST00000234296.6,-,1.2e-10,4312
ENST00000555004.2,-,1.3e-10,7583
ENST00000506502.2,+,1.3e-10,3311
ENST00000474026.5,+,1.3e-10,4130
ENST00000596008.1,-,1.3e-10,772
ENST00000598362.1,-,1.3e-10,776
ENST00000341567.8,+,1.3e-10,4229
ENST00000445888.6,+,1.3e-10,2506
ENST00000619485.4,+,1.3e-10,2506
ENST00000588218.1,-,1.4e-10,482
ENST00000269305.8,+,1.4e-10,2579
ENST00000620739.4,+,1.4e-10,2579
ENST00000344956.8,+,1.4e-10,3166
ENST00000498926.6,-,1.4e-10,2834
ENST00000354336.7,+,1.4e-10,5325
ENST00000509910.1,-,1.4e-10,4333
ENST00000425690.7,+,1.4e-10,3325
ENST00000592481.5,+,1.5e-10,1291
ENST00000464658.1,+,1.5e-10,898
ENST00000483386.5,-,1.5e-10,3036
ENST00000567911.1,-,1.5e-10,599
ENST00000649543.1,-,1.5e-10,1941
ENST00000484775.1,+,1.6e-10,1008
ENST00000599513.1,-,1.6e-10,475
ENST00000369002.8,+,1.6e-10,6411
ENST00000614308.3,+,1.7e-10,3857
ENST00000402563.5,+,1.7e-10,4240
ENST00000254630.11,-,1.8e-10,6734
ENST00000244043.4,-,1.9e-10,5579
ENST00000399688.7,+,1.9e-10,3297
ENST00000264221.6,+,1.9e-10,3339
ENST00000514888.5,+,1.9e-10,3340
ENST00000531120.5,-,1.9e-10,5051
ENST00000428059.5,+,1.9e-10,2295
ENST00000282296.9,-,2e-10,4564
ENST00000470481.2,+,2e-10,1828
ENST00000595091.6,-,2.1e-10,4413
ENST00000458032.2,+,2.1e-10,2444
ENST00000443156.2,+,2.1e-10,2450
ENST00000586325.5,+,2.1e-10,537
ENST00000517396.5,-,2.1e-10,2835
ENST00000393881.7,-,2.3e-10,1598
ENST00000574591.1,-,2.3e-10,615
ENST00000295491.8,+,2.3e-10,1643
ENST00000461277.2,-,2.4e-10,3857
ENST00000468812.5,+,2.5e-10,2238
ENST00000465340.5,-,2.5e-10,2240
ENST00000580158.1,+,2.5e-10,603
ENST00000540162.5,+,2.6e-10,1004
ENST00000528850.5,+,2.7e-10,2137
ENST00000427936.4,-,2.7e-10,2601
ENST00000425603.4,-,2.7e-10,2601
ENST00000415289.4,-,2.7e-10,2601
ENST00000376630.4,-,2.7e-10,2601
ENST00000415649.4,-,2.7e-10,2601
ENST00000383597.6,-,2.7e-10,2601
ENST00000444683.4,-,2.7e-10,2601
ENST00000542570.5,-,2.7e-10,4116
ENST00000638894.1,-,2.7e-10,4116
ENST00000393885.8,-,2.7e-10,1909
ENST00000489741.1,+,2.8e-10,776
ENST00000447712.6,-,2.8e-10,5900
ENST00000366264.6,-,2.8e-10,559
ENST00000481072.1,-,2.8e-10,836
ENST00000361288.8,+,2.9e-10,1580
ENST00000425253.1,-,2.9e-10,490
ENST00000627653.1,-,3e-10,1130
ENST00000487045.6,-,3e-10,952
ENST00000483983.5,+,3e-10,757
ENST00000484325.1,+,3.1e-10,324
ENST00000521442.1,+,3.1e-10,738
ENST00000368848.6,+,3.1e-10,3033
ENST00000557317.1,+,3.2e-10,668
ENST00000294753.8,-,3.3e-10,5336
ENST00000369044.1,-,3.3e-10,2158
ENST00000462490.5,+,3.3e-10,3188
ENST00000393633.6,-,3.4e-10,4792
ENST00000280800.4,+,3.4e-10,4800
ENST00000489744.1,+,3.4e-10,430
ENST00000304567.9,+,3.4e-10,3271
ENST00000260356.5,+,3.4e-10,7775
ENST00000436959.7,+,3.4e-10,2412
ENST00000463697.1,+,3.5e-10,719
ENST00000515098.5,+,3.5e-10,4066
ENST00000601804.5,+,3.5e-10,496
ENST00000481034.1,-,3.5e-10,1921
ENST00000482352.1,-,3.6e-10,1049
ENST00000193322.7,-,3.6e-10,4467
ENST00000482819.1,+,3.6e-10,206
ENST00000433866.6,+,3.6e-10,8784
ENST00000488753.1,-,3.6e-10,796
ENST00000373750.8,-,3.6e-10,2233
ENST00000253237.9,+,3.7e-10,5571
ENST00000512576.2,+,3.7e-10,6480
ENST00000311111.10,+,3.7e-10,1170
ENST00000579457.1,+,3.7e-10,2975
ENST00000462386.5,-,3.8e-10,1614
ENST00000290200.6,-,3.9e-10,1963
ENST00000481939.5,+,4e-10,2436
ENST00000295958.9,+,4e-10,6483
ENST00000465337.2,-,4.1e-10,894
ENST00000534340.1,-,4.1e-10,574
ENST00000602080.1,-,4.2e-10,609
ENST00000411731.6,-,4.2e-10,1027
ENST00000394022.7,-,4.2e-10,1672
ENST00000307641.9,-,4.2e-10,2948
ENST00000602547.1,+,4.3e-10,1105
ENST00000437736.5,-,4.3e-10,787
ENST00000372876.1,+,4.3e-10,1616
ENST00000589291.1,+,4.4e-10,578
ENST00000437152.7,-,4.5e-10,2013
ENST00000487252.1,-,4.5e-10,735
ENST00000589178.5,+,4.5e-10,3368
ENST00000621306.4,-,4.6e-10,4138
ENST00000542939.1,-,4.6e-10,708
ENST00000504170.2,+,4.7e-10,325
ENST00000592434.5,+,4.9e-10,3415
ENST00000592434.5,-,4.9e-10,3415
ENST00000623065.1,+,5e-10,213
ENST00000595361.1,-,5e-10,466
ENST00000598597.6,-,5.4e-10,3071
ENST00000243639.8,+,5.4e-10,4027
ENST00000548171.1,+,5.5e-10,931
ENST00000460957.1,+,5.5e-10,790
ENST00000413002.5,+,5.6e-10,674
ENST00000541790.3,-,5.6e-10,1534
ENST00000428892.1,-,5.9e-10,1056
ENST00000463550.2,-,6.1e-10,658
ENST00000244221.8,+,6.1e-10,6279
ENST00000460873.5,+,6.2e-10,569
ENST00000577027.1,-,6.3e-10,233
ENST00000216410.7,+,6.3e-10,3860
ENST00000350027.8,-,6.4e-10,1966
ENST00000269701.6,-,6.4e-10,3670
ENST00000484634.1,+,6.6e-10,536
ENST00000525256.1,-,6.7e-10,762
ENST00000622447.4,+,7e-10,3757
ENST00000234549.11,+,7e-10,992
ENST00000413268.6,+,7e-10,1908
ENST00000523957.1,+,7e-10,603
ENST00000285737.8,-,7e-10,8199
ENST00000345392.2,-,7.3e-10,2696
ENST00000371356.6,+,7.3e-10,2112
ENST00000612181.3,+,7.5e-10,2167
ENST00000361070.8,+,7.6e-10,4957
ENST00000628199.1,+,7.6e-10,2194
ENST00000360726.3,+,7.7e-10,4655
ENST00000264451.11,+,7.9e-10,6218
ENST00000582114.5,+,8.1e-10,647
ENST00000584747.5,+,8.1e-10,1716
ENST00000378714.7,+,8.5e-10,4547
ENST00000574989.1,+,8.6e-10,287
ENST00000476234.5,-,8.8e-10,739
ENST00000424390.1,-,8.9e-10,795
ENST00000331573.7,+,9e-10,2154
ENST00000326631.6,+,9.1e-10,1206
ENST00000538183.6,-,9.4e-10,14266
ENST00000462165.2,-,9.6e-10,949
ENST00000490458.1,-,9.8e-10,972
ENST00000608420.1,+,9.9e-10,438
ENST00000587962.6,+,1e-09,1311
ENST00000309246.9,-,1e-09,1008
ENST00000577901.5,-,1.1e-09,917
ENST00000649973.1,+,1.1e-09,4062
ENST00000590828.5,+,1.1e-09,1552
ENST00000566894.1,-,1.1e-09,4706
ENST00000586924.1,+,1.1e-09,447
ENST00000375826.3,-,1.2e-09,2500
ENST00000421223.5,-,1.2e-09,3028
ENST00000368090.4,-,1.2e-09,7039
ENST00000246069.11,+,1.4e-09,3617
ENST00000322028.4,-,1.4e-09,892
ENST00000394517.6,+,1.5e-09,397
ENST00000346301.8,-,1.5e-09,2058
ENST00000534197.5,+,1.5e-09,420
ENST00000550097.1,+,1.5e-09,1846
ENST00000281031.4,-,1.5e-09,2518
ENST00000534707.1,-,1.5e-09,432
ENST00000326237.3,-,1.6e-09,2882
ENST00000567499.5,+,1.6e-09,3994
ENST00000361441.4,-,1.6e-09,2818
ENST00000547246.1,-,1.6e-09,432
ENST00000422781.5,+,1.6e-09,961
ENST00000520710.5,+,1.7e-09,2022
ENST00000490104.5,-,1.8e-09,2717
ENST00000471602.6,+,1.8e-09,930
ENST00000380009.8,-,1.8e-09,3354
ENST00000467324.5,-,1.8e-09,2843
ENST00000452686.2,-,1.8e-09,437
ENST00000515070.1,-,2e-09,520
ENST00000280614.3,+,2e-09,1952
ENST00000647676.1,+,2.1e-09,2587
ENST00000579837.1,-,2.2e-09,418
ENST00000443173.5,+,2.2e-09,3830
ENST00000389682.7,-,2.2e-09,3420
ENST00000549578.5,-,2.2e-09,1523
ENST00000517455.1,+,2.2e-09,607
ENST00000543594.5,-,2.3e-09,611
ENST00000434299.5,+,2.3e-09,840
ENST00000288607.2,+,2.4e-09,1391
ENST00000361479.9,-,2.4e-09,4235
ENST00000496090.6,+,2.5e-09,658
ENST00000560044.5,+,2.6e-09,1054
ENST00000296121.5,-,2.6e-09,5122
ENST00000627745.1,-,2.6e-09,5122
ENST00000554588.5,-,2.6e-09,1077
ENST00000383578.7,+,2.7e-09,4188
ENST00000245046.6,+,2.7e-09,2777
ENST00000437275.5,-,2.7e-09,3744
ENST00000348419.7,+,2.8e-09,2033
ENST00000565096.6,+,2.9e-09,2109
ENST00000263097.8,+,3e-09,2179
ENST00000592661.1,+,3.1e-09,1473
ENST00000562958.6,+,3.1e-09,2194
ENST00000559323.5,-,3.1e-09,2002
ENST00000469078.5,+,3.2e-09,1918
ENST00000397912.3,-,3.2e-09,2159
ENST00000585954.1,+,3.2e-09,330
ENST00000436828.5,+,3.5e-09,1969
ENST00000556963.5,-,3.5e-09,787
ENST00000467493.5,-,3.6e-09,987
ENST00000559329.5,+,3.6e-09,1917
ENST00000597608.1,+,3.6e-09,1727
ENST00000370994.8,+,3.6e-09,6676
ENST00000473414.5,-,3.7e-09,3706
ENST00000621161.4,+,3.7e-09,8628
ENST00000353703.8,-,3.8e-09,3049
ENST00000372839.7,-,3.9e-09,3109
ENST00000505068.5,+,4e-09,3561
ENST00000352066.7,-,4e-09,2870
ENST00000443120.5,-,4.1e-09,4965
ENST00000409955.1,+,4.1e-09,1758
ENST00000299314.11,+,4.2e-09,5701
ENST00000615383.4,-,4.3e-09,3849
ENST00000439290.5,+,4.3e-09,4345
ENST00000538451.1,+,4.4e-09,1345
ENST00000394258.6,-,4.5e-09,2689
ENST00000568470.5,-,4.5e-09,3391
ENST00000396987.7,+,4.6e-09,6298
ENST00000507820.5,+,4.7e-09,528
ENST00000474409.1,+,4.8e-09,544
ENST00000422090.2,-,4.9e-09,3479
ENST00000217909.7,+,4.9e-09,2783
ENST00000372070.7,+,5.1e-09,1818
ENST00000466199.1,-,5.4e-09,734
ENST00000559095.1,-,5.6e-09,427
ENST00000588787.5,-,5.9e-09,2952
ENST00000606507.1,+,5.9e-09,370
ENST00000505551.5,-,6.1e-09,2710
ENST00000594602.5,+,6.2e-09,684
ENST00000442832.8,+,6.3e-09,3339
ENST00000263791.9,-,6.5e-09,5499
ENST00000481736.5,-,6.7e-09,1801
ENST00000592362.5,+,6.7e-09,575
ENST00000462683.5,+,6.7e-09,6741
ENST00000551765.5,+,6.8e-09,4244
ENST00000634067.1,+,7.1e-09,1006
ENST00000468709.5,+,7.1e-09,2402
ENST00000468913.2,-,7.2e-09,589
ENST00000331373.9,+,7.3e-09,1865
ENST00000427617.6,-,7.3e-09,1677
ENST00000593832.1,+,7.4e-09,2941
ENST00000557543.5,+,7.5e-09,2020
ENST00000256319.6,+,7.8e-09,2633
ENST00000319974.5,-,7.9e-09,3728
ENST00000359204.4,+,8.2e-09,3089
ENST00000271308.8,+,8.4e-09,3729
ENST00000551793.5,-,8.7e-09,768
ENST00000497409.1,+,9.3e-09,555
ENST00000252599.8,+,9.3e-09,3704
ENST00000462914.3,+,9.4e-09,559
ENST00000560671.5,+,9.5e-09,924
ENST00000333421.6,+,9.8e-09,2614
ENST00000414011.1,+,9.9e-09,1622
ENST00000369046.8,+,1e-08,4106
ENST00000494252.1,+,1e-08,440
ENST00000586659.5,-,1e-08,5162
ENST00000377269.3,-,1e-08,2497
ENST00000374611.9,-,1.1e-08,1722
ENST00000469717.5,-,1.1e-08,4041
ENST00000546850.1,-,1.1e-08,364
ENST00000491703.5,+,1.1e-08,2839
ENST00000638937.1,+,1.2e-08,2471
